Financial Benchmarks India Pvt Ltd
Reference Rates
Date,Time,Currency Pairs,Rate,Comments
23 Oct 2025,1:00:00 PM,INR / 1 GBP,117.393,
23 Oct 2025,1:00:00 PM,INR / 1 EUR,101.98,
23 Oct 2025,1:00:00 PM,INR / 100 JPY,57.65,
20 Oct 2025,1:00:00 PM,INR / 1 USD,87.7861,
20 Oct 2025,1:00:00 PM,INR / 1 GBP,117.85,
20 Oct 2025,1:00:00 PM,INR / 1 EUR,102.397,
20 Oct 2025,1:00:00 PM,INR / 100 JPY,58.3,
17 Oct 2025,1:00:00 PM,INR / 1 USD,87.9097,
17 Oct 2025,1:00:00 PM,INR / 1 GBP,118.274,
17 Oct 2025,1:00:00 PM,INR / 1 EUR,102.982,
17 Oct 2025,1:00:00 PM,INR / 100 JPY,58.66,
16 Oct 2025,1:00:00 PM,INR / 1 USD,87.9039,
16 Oct 2025,1:00:00 PM,INR / 1 GBP,117.876,
16 Oct 2025,1:00:00 PM,INR / 1 EUR,102.462,
16 Oct 2025,1:00:00 PM,INR / 100 JPY,58.12,
15 Oct 2025,1:00:00 PM,INR / 1 USD,88.2898,
15 Oct 2025,1:00:00 PM,INR / 1 GBP,117.99,
15 Oct 2025,1:00:00 PM,INR / 1 EUR,102.661,
15 Oct 2025,1:00:00 PM,INR / 100 JPY,58.45,
14 Oct 2025,1:00:00 PM,INR / 1 USD,88.7907,
14 Oct 2025,1:00:00 PM,INR / 1 GBP,118.079,
14 Oct 2025,1:00:00 PM,INR / 1 EUR,102.797,
14 Oct 2025,1:00:00 PM,INR / 100 JPY,58.5,
13 Oct 2025,1:00:00 PM,INR / 1 USD,88.7797,
13 Oct 2025,1:00:00 PM,INR / 1 GBP,118.643,
13 Oct 2025,1:00:00 PM,INR / 1 EUR,103.213,
13 Oct 2025,1:00:00 PM,INR / 100 JPY,58.48,
10 Oct 2025,1:00:00 PM,INR / 1 USD,88.692,
10 Oct 2025,1:00:00 PM,INR / 1 GBP,118.014,
10 Oct 2025,1:00:00 PM,INR / 1 EUR,102.621,
10 Oct 2025,1:00:00 PM,INR / 100 JPY,58.02,
09 Oct 2025,1:00:00 PM,INR / 1 USD,88.7875,
09 Oct 2025,1:00:00 PM,INR / 1 GBP,118.887,
09 Oct 2025,1:00:00 PM,INR / 1 EUR,103.253,
09 Oct 2025,1:00:00 PM,INR / 100 JPY,58.06,
08 Oct 2025,1:00:00 PM,INR / 1 USD,88.7903,
08 Oct 2025,1:00:00 PM,INR / 1 GBP,118.875,
08 Oct 2025,1:00:00 PM,INR / 1 EUR,103.082,
08 Oct 2025,1:00:00 PM,INR / 100 JPY,58.24,
07 Oct 2025,1:00:00 PM,INR / 1 USD,88.7319,
07 Oct 2025,1:00:00 PM,INR / 1 GBP,119.376,
07 Oct 2025,1:00:00 PM,INR / 1 EUR,103.706,
07 Oct 2025,1:00:00 PM,INR / 100 JPY,58.9,
06 Oct 2025,1:00:00 PM,INR / 1 USD,88.7859,
06 Oct 2025,1:00:00 PM,INR / 1 GBP,119.326,
06 Oct 2025,1:00:00 PM,INR / 1 EUR,103.986,
06 Oct 2025,1:00:00 PM,INR / 100 JPY,59.09,
03 Oct 2025,1:00:00 PM,INR / 1 USD,88.7775,
03 Oct 2025,1:00:00 PM,INR / 1 GBP,119.321,
03 Oct 2025,1:00:00 PM,INR / 1 EUR,104.08,
03 Oct 2025,1:00:00 PM,INR / 100 JPY,60.16,
01 Oct 2025,1:00:00 PM,INR / 1 USD,88.6778,
01 Oct 2025,1:00:00 PM,INR / 1 GBP,119.484,
01 Oct 2025,1:00:00 PM,INR / 1 EUR,104.365,
01 Oct 2025,1:00:00 PM,INR / 100 JPY,60.23,
30 Sep 2025,1:00:00 PM,INR / 1 USD,88.7923,
30 Sep 2025,1:00:00 PM,INR / 1 GBP,119.354,
30 Sep 2025,1:00:00 PM,INR / 1 EUR,104.222,
30 Sep 2025,1:00:00 PM,INR / 100 JPY,59.91,
29 Sep 2025,1:00:00 PM,INR / 1 USD,88.7558,
29 Sep 2025,1:00:00 PM,INR / 1 GBP,119.278,
29 Sep 2025,1:00:00 PM,INR / 1 EUR,104.045,
29 Sep 2025,1:00:00 PM,INR / 100 JPY,59.64,
26 Sep 2025,1:00:00 PM,INR / 1 USD,88.7234,
26 Sep 2025,1:00:00 PM,INR / 1 GBP,118.495,
26 Sep 2025,1:00:00 PM,INR / 1 EUR,103.619,
26 Sep 2025,1:00:00 PM,INR / 100 JPY,59.24,
25 Sep 2025,1:00:00 PM,INR / 1 USD,88.6696,
25 Sep 2025,1:00:00 PM,INR / 1 GBP,119.316,
25 Sep 2025,1:00:00 PM,INR / 1 EUR,104.169,
25 Sep 2025,1:00:00 PM,INR / 100 JPY,59.58,
24 Sep 2025,1:00:00 PM,INR / 1 USD,88.7606,
24 Sep 2025,1:00:00 PM,INR / 1 GBP,119.801,
24 Sep 2025,1:00:00 PM,INR / 1 EUR,104.654,
24 Sep 2025,1:00:00 PM,INR / 100 JPY,59.95,
23 Sep 2025,1:00:00 PM,INR / 1 USD,88.7435,
23 Sep 2025,1:00:00 PM,INR / 1 GBP,119.856,
23 Sep 2025,1:00:00 PM,INR / 1 EUR,104.66,
23 Sep 2025,1:00:00 PM,INR / 100 JPY,60.05,
22 Sep 2025,1:00:00 PM,INR / 1 USD,88.1447,
22 Sep 2025,1:00:00 PM,INR / 1 GBP,118.801,
22 Sep 2025,1:00:00 PM,INR / 1 EUR,103.49,
22 Sep 2025,1:00:00 PM,INR / 100 JPY,59.5,
19 Sep 2025,1:00:00 PM,INR / 1 USD,88.3055,
19 Sep 2025,1:00:00 PM,INR / 1 GBP,119.251,
19 Sep 2025,1:00:00 PM,INR / 1 EUR,103.932,
19 Sep 2025,1:00:00 PM,INR / 100 JPY,59.78,
18 Sep 2025,1:00:00 PM,INR / 1 USD,88.1209,
18 Sep 2025,1:00:00 PM,INR / 1 GBP,119.834,
18 Sep 2025,1:00:00 PM,INR / 1 EUR,103.926,
18 Sep 2025,1:00:00 PM,INR / 100 JPY,59.77,
17 Sep 2025,1:00:00 PM,INR / 1 USD,87.752,
17 Sep 2025,1:00:00 PM,INR / 1 GBP,119.706,
17 Sep 2025,1:00:00 PM,INR / 1 EUR,104.028,
17 Sep 2025,1:00:00 PM,INR / 100 JPY,59.9,
16 Sep 2025,1:00:00 PM,INR / 1 USD,88.0461,
16 Sep 2025,1:00:00 PM,INR / 1 GBP,119.978,
16 Sep 2025,1:00:00 PM,INR / 1 EUR,103.763,
16 Sep 2025,1:00:00 PM,INR / 100 JPY,59.94,
15 Sep 2025,1:00:00 PM,INR / 1 USD,88.269,
15 Sep 2025,1:00:00 PM,INR / 1 GBP,119.682,
15 Sep 2025,1:00:00 PM,INR / 1 EUR,103.46,
15 Sep 2025,1:00:00 PM,INR / 100 JPY,59.82,
12 Sep 2025,1:00:00 PM,INR / 1 USD,88.2806,
12 Sep 2025,1:00:00 PM,INR / 1 GBP,119.656,
12 Sep 2025,1:00:00 PM,INR / 1 EUR,103.596,
12 Sep 2025,1:00:00 PM,INR / 100 JPY,59.87,
11 Sep 2025,1:00:00 PM,INR / 1 USD,88.2649,
11 Sep 2025,1:00:00 PM,INR / 1 GBP,119.325,
11 Sep 2025,1:00:00 PM,INR / 1 EUR,103.195,
11 Sep 2025,1:00:00 PM,INR / 100 JPY,59.76,
10 Sep 2025,1:00:00 PM,INR / 1 USD,88.1252,
10 Sep 2025,1:00:00 PM,INR / 1 GBP,119.248,
10 Sep 2025,1:00:00 PM,INR / 1 EUR,103.195,
10 Sep 2025,1:00:00 PM,INR / 100 JPY,59.75,
09 Sep 2025,1:00:00 PM,INR / 1 USD,88.1409,
09 Sep 2025,1:00:00 PM,INR / 1 GBP,119.643,
09 Sep 2025,1:00:00 PM,INR / 1 EUR,103.768,
09 Sep 2025,1:00:00 PM,INR / 100 JPY,59.96,
05 Sep 2025,1:00:00 PM,INR / 1 USD,88.3242,
05 Sep 2025,1:00:00 PM,INR / 1 GBP,118.918,
05 Sep 2025,1:00:00 PM,INR / 1 EUR,103.085,
05 Sep 2025,1:00:00 PM,INR / 100 JPY,59.59,
04 Sep 2025,1:00:00 PM,INR / 1 USD,88.1641,
04 Sep 2025,1:00:00 PM,INR / 1 GBP,118.435,
04 Sep 2025,1:00:00 PM,INR / 1 EUR,102.754,
04 Sep 2025,1:00:00 PM,INR / 100 JPY,59.49,
03 Sep 2025,1:00:00 PM,INR / 1 USD,88.107,
03 Sep 2025,1:00:00 PM,INR / 1 GBP,117.782,
03 Sep 2025,1:00:00 PM,INR / 1 EUR,102.481,
03 Sep 2025,1:00:00 PM,INR / 100 JPY,59.28,
02 Sep 2025,1:00:00 PM,INR / 1 USD,88.0265,
02 Sep 2025,1:00:00 PM,INR / 1 GBP,119.082,
02 Sep 2025,1:00:00 PM,INR / 1 EUR,103.016,
02 Sep 2025,1:00:00 PM,INR / 100 JPY,59.48,
01 Sep 2025,1:00:00 PM,INR / 1 USD,88.2576,
01 Sep 2025,1:00:00 PM,INR / 1 GBP,119.378,
01 Sep 2025,1:00:00 PM,INR / 1 EUR,103.458,
01 Sep 2025,1:00:00 PM,INR / 100 JPY,60.08,
29 Aug 2025,1:00:00 PM,INR / 1 USD,87.8514,
29 Aug 2025,1:00:00 PM,INR / 1 GBP,118.576,
29 Aug 2025,1:00:00 PM,INR / 1 EUR,102.473,
29 Aug 2025,1:00:00 PM,INR / 100 JPY,59.76,
28 Aug 2025,1:00:00 PM,INR / 1 USD,87.6559,
28 Aug 2025,1:00:00 PM,INR / 1 GBP,118.382,
28 Aug 2025,1:00:00 PM,INR / 1 EUR,102.008,
28 Aug 2025,1:00:00 PM,INR / 100 JPY,59.53,
26 Aug 2025,1:00:00 PM,INR / 1 USD,87.7414,
26 Aug 2025,1:00:00 PM,INR / 1 GBP,118.108,
26 Aug 2025,1:00:00 PM,INR / 1 EUR,102.036,
26 Aug 2025,1:00:00 PM,INR / 100 JPY,59.42,
25 Aug 2025,1:00:00 PM,INR / 1 USD,87.4174,
25 Aug 2025,1:00:00 PM,INR / 1 GBP,118.223,
25 Aug 2025,1:00:00 PM,INR / 1 EUR,102.433,
25 Aug 2025,1:00:00 PM,INR / 100 JPY,59.39,
22 Aug 2025,1:00:00 PM,INR / 1 USD,87.4375,
22 Aug 2025,1:00:00 PM,INR / 1 GBP,117.132,
22 Aug 2025,1:00:00 PM,INR / 1 EUR,101.339,
22 Aug 2025,1:00:00 PM,INR / 100 JPY,58.84,
21 Aug 2025,1:00:00 PM,INR / 1 USD,86.9741,
21 Aug 2025,1:00:00 PM,INR / 1 GBP,116.962,
21 Aug 2025,1:00:00 PM,INR / 1 EUR,101.196,
21 Aug 2025,1:00:00 PM,INR / 100 JPY,58.97,
20 Aug 2025,1:00:00 PM,INR / 1 USD,87.0919,
20 Aug 2025,1:00:00 PM,INR / 1 GBP,117.53,
20 Aug 2025,1:00:00 PM,INR / 1 EUR,101.339,
20 Aug 2025,1:00:00 PM,INR / 100 JPY,59.11,
19 Aug 2025,1:00:00 PM,INR / 1 USD,87.1756,
19 Aug 2025,1:00:00 PM,INR / 1 GBP,117.681,
19 Aug 2025,1:00:00 PM,INR / 1 EUR,101.618,
19 Aug 2025,1:00:00 PM,INR / 100 JPY,59.04,
18 Aug 2025,1:00:00 PM,INR / 1 USD,87.4137,
18 Aug 2025,1:00:00 PM,INR / 1 GBP,118.41,
18 Aug 2025,1:00:00 PM,INR / 1 EUR,102.266,
18 Aug 2025,1:00:00 PM,INR / 100 JPY,59.29,
14 Aug 2025,1:00:00 PM,INR / 1 USD,87.4852,
14 Aug 2025,1:00:00 PM,INR / 1 GBP,118.819,
14 Aug 2025,1:00:00 PM,INR / 1 EUR,102.377,
14 Aug 2025,1:00:00 PM,INR / 100 JPY,59.81,
13 Aug 2025,1:00:00 PM,INR / 1 USD,87.6956,
13 Aug 2025,1:00:00 PM,INR / 1 GBP,118.485,
13 Aug 2025,1:00:00 PM,INR / 1 EUR,102.482,
13 Aug 2025,1:00:00 PM,INR / 100 JPY,59.33,
12 Aug 2025,1:00:00 PM,INR / 1 USD,87.6726,
12 Aug 2025,1:00:00 PM,INR / 1 GBP,117.793,
12 Aug 2025,1:00:00 PM,INR / 1 EUR,101.807,
12 Aug 2025,1:00:00 PM,INR / 100 JPY,59.13,
11 Aug 2025,1:00:00 PM,INR / 1 USD,87.5776,
11 Aug 2025,1:00:00 PM,INR / 1 GBP,117.961,
11 Aug 2025,1:00:00 PM,INR / 1 EUR,102.171,
11 Aug 2025,1:00:00 PM,INR / 100 JPY,59.35,
08 Aug 2025,1:00:00 PM,INR / 1 USD,87.6196,
08 Aug 2025,1:00:00 PM,INR / 1 GBP,117.665,
08 Aug 2025,1:00:00 PM,INR / 1 EUR,102.049,
08 Aug 2025,1:00:00 PM,INR / 100 JPY,59.48,
07 Aug 2025,1:00:00 PM,INR / 1 USD,87.6945,
07 Aug 2025,1:00:00 PM,INR / 1 GBP,117.267,
07 Aug 2025,1:00:00 PM,INR / 1 EUR,102.376,
07 Aug 2025,1:00:00 PM,INR / 100 JPY,59.59,
06 Aug 2025,1:00:00 PM,INR / 1 USD,87.7,
06 Aug 2025,1:00:00 PM,INR / 1 GBP,116.695,
06 Aug 2025,1:00:00 PM,INR / 1 EUR,101.602,
06 Aug 2025,1:00:00 PM,INR / 100 JPY,59.47,
05 Aug 2025,1:00:00 PM,INR / 1 USD,87.7917,
05 Aug 2025,1:00:00 PM,INR / 1 GBP,116.62,
05 Aug 2025,1:00:00 PM,INR / 1 EUR,101.425,
05 Aug 2025,1:00:00 PM,INR / 100 JPY,59.68,
04 Aug 2025,1:00:00 PM,INR / 1 USD,87.5018,
04 Aug 2025,1:00:00 PM,INR / 1 GBP,116.242,
04 Aug 2025,1:00:00 PM,INR / 1 EUR,101.273,
04 Aug 2025,1:00:00 PM,INR / 100 JPY,59.29,
01 Aug 2025,1:00:00 PM,INR / 1 USD,87.3519,
01 Aug 2025,1:00:00 PM,INR / 1 GBP,115.339,
01 Aug 2025,1:00:00 PM,INR / 1 EUR,99.8828,
01 Aug 2025,1:00:00 PM,INR / 100 JPY,58.04,
31 Jul 2025,1:00:00 PM,INR / 1 USD,87.5544,
31 Jul 2025,1:00:00 PM,INR / 1 GBP,116.237,
31 Jul 2025,1:00:00 PM,INR / 1 EUR,100.249,
31 Jul 2025,1:00:00 PM,INR / 100 JPY,58.85,
30 Jul 2025,1:00:00 PM,INR / 1 USD,87.2713,
30 Jul 2025,1:00:00 PM,INR / 1 GBP,116.531,
30 Jul 2025,1:00:00 PM,INR / 1 EUR,100.798,
30 Jul 2025,1:00:00 PM,INR / 100 JPY,58.95,
29 Jul 2025,1:00:00 PM,INR / 1 USD,86.8417,
29 Jul 2025,1:00:00 PM,INR / 1 GBP,115.784,
29 Jul 2025,1:00:00 PM,INR / 1 EUR,100.362,
29 Jul 2025,1:00:00 PM,INR / 100 JPY,58.52,
28 Jul 2025,1:00:00 PM,INR / 1 USD,86.551,
28 Jul 2025,1:00:00 PM,INR / 1 GBP,116.072,
28 Jul 2025,1:00:00 PM,INR / 1 EUR,101.408,
28 Jul 2025,1:00:00 PM,INR / 100 JPY,58.42,
25 Jul 2025,1:00:00 PM,INR / 1 USD,86.5247,
25 Jul 2025,1:00:00 PM,INR / 1 GBP,116.794,
25 Jul 2025,1:00:00 PM,INR / 1 EUR,101.734,
25 Jul 2025,1:00:00 PM,INR / 100 JPY,58.87,
24 Jul 2025,1:00:00 PM,INR / 1 USD,86.3301,
24 Jul 2025,1:00:00 PM,INR / 1 GBP,117.127,
24 Jul 2025,1:00:00 PM,INR / 1 EUR,101.558,
24 Jul 2025,1:00:00 PM,INR / 100 JPY,59.02,
23 Jul 2025,1:00:00 PM,INR / 1 USD,86.3676,
23 Jul 2025,1:00:00 PM,INR / 1 GBP,116.839,
23 Jul 2025,1:00:00 PM,INR / 1 EUR,101.358,
23 Jul 2025,1:00:00 PM,INR / 100 JPY,58.77,
22 Jul 2025,1:00:00 PM,INR / 1 USD,86.2581,
22 Jul 2025,1:00:00 PM,INR / 1 GBP,116.198,
22 Jul 2025,1:00:00 PM,INR / 1 EUR,100.816,
22 Jul 2025,1:00:00 PM,INR / 100 JPY,58.36,
21 Jul 2025,1:00:00 PM,INR / 1 USD,86.2248,
21 Jul 2025,1:00:00 PM,INR / 1 GBP,115.815,
21 Jul 2025,1:00:00 PM,INR / 1 EUR,100.325,
21 Jul 2025,1:00:00 PM,INR / 100 JPY,58.26,
18 Jul 2025,1:00:00 PM,INR / 1 USD,86.2007,
18 Jul 2025,1:00:00 PM,INR / 1 GBP,115.73,
18 Jul 2025,1:00:00 PM,INR / 1 EUR,100.157,
18 Jul 2025,1:00:00 PM,INR / 100 JPY,57.93,
17 Jul 2025,1:00:00 PM,INR / 1 USD,85.9149,
17 Jul 2025,1:00:00 PM,INR / 1 GBP,114.989,
17 Jul 2025,1:00:00 PM,INR / 1 EUR,99.5588,
17 Jul 2025,1:00:00 PM,INR / 100 JPY,57.77,
16 Jul 2025,1:00:00 PM,INR / 1 USD,85.8051,
16 Jul 2025,1:00:00 PM,INR / 1 GBP,115.052,
16 Jul 2025,1:00:00 PM,INR / 1 EUR,99.7307,
16 Jul 2025,1:00:00 PM,INR / 100 JPY,57.7,
15 Jul 2025,1:00:00 PM,INR / 1 USD,85.8262,
15 Jul 2025,1:00:00 PM,INR / 1 GBP,115.346,
15 Jul 2025,1:00:00 PM,INR / 1 EUR,100.266,
15 Jul 2025,1:00:00 PM,INR / 100 JPY,58.11,
14 Jul 2025,1:00:00 PM,INR / 1 USD,85.991,
14 Jul 2025,1:00:00 PM,INR / 1 GBP,115.701,
14 Jul 2025,1:00:00 PM,INR / 1 EUR,100.275,
14 Jul 2025,1:00:00 PM,INR / 100 JPY,58.38,
11 Jul 2025,1:00:00 PM,INR / 1 USD,85.8536,
11 Jul 2025,1:00:00 PM,INR / 1 GBP,116.285,
11 Jul 2025,1:00:00 PM,INR / 1 EUR,100.285,
11 Jul 2025,1:00:00 PM,INR / 100 JPY,58.45,
10 Jul 2025,1:00:00 PM,INR / 1 USD,85.578,
10 Jul 2025,1:00:00 PM,INR / 1 GBP,116.502,
10 Jul 2025,1:00:00 PM,INR / 1 EUR,100.471,
10 Jul 2025,1:00:00 PM,INR / 100 JPY,58.52,
09 Jul 2025,1:00:00 PM,INR / 1 USD,85.7979,
09 Jul 2025,1:00:00 PM,INR / 1 GBP,116.576,
09 Jul 2025,1:00:00 PM,INR / 1 EUR,100.528,
09 Jul 2025,1:00:00 PM,INR / 100 JPY,58.38,
08 Jul 2025,1:00:00 PM,INR / 1 USD,85.7188,
08 Jul 2025,1:00:00 PM,INR / 1 GBP,116.817,
08 Jul 2025,1:00:00 PM,INR / 1 EUR,100.606,
08 Jul 2025,1:00:00 PM,INR / 100 JPY,58.65,
07 Jul 2025,1:00:00 PM,INR / 1 USD,85.815,
07 Jul 2025,1:00:00 PM,INR / 1 GBP,116.762,
07 Jul 2025,1:00:00 PM,INR / 1 EUR,100.863,
07 Jul 2025,1:00:00 PM,INR / 100 JPY,59.15,
04 Jul 2025,1:00:00 PM,INR / 1 USD,85.3886,
04 Jul 2025,1:00:00 PM,INR / 1 GBP,116.777,
04 Jul 2025,1:00:00 PM,INR / 1 EUR,100.597,
04 Jul 2025,1:00:00 PM,INR / 100 JPY,59.18,
03 Jul 2025,1:00:00 PM,INR / 1 USD,85.5121,
03 Jul 2025,1:00:00 PM,INR / 1 GBP,116.659,
03 Jul 2025,1:00:00 PM,INR / 1 EUR,100.887,
03 Jul 2025,1:00:00 PM,INR / 100 JPY,59.44,
02 Jul 2025,1:00:00 PM,INR / 1 USD,85.6928,
02 Jul 2025,1:00:00 PM,INR / 1 GBP,117.731,
02 Jul 2025,1:00:00 PM,INR / 1 EUR,101.041,
02 Jul 2025,1:00:00 PM,INR / 100 JPY,59.61,
01 Jul 2025,1:00:00 PM,INR / 1 USD,85.6179,
01 Jul 2025,1:00:00 PM,INR / 1 GBP,117.648,
01 Jul 2025,1:00:00 PM,INR / 1 EUR,100.848,
01 Jul 2025,1:00:00 PM,INR / 100 JPY,59.58,
30 Jun 2025,1:00:00 PM,INR / 1 USD,85.5439,
30 Jun 2025,1:00:00 PM,INR / 1 GBP,117.468,
30 Jun 2025,1:00:00 PM,INR / 1 EUR,100.445,
30 Jun 2025,1:00:00 PM,INR / 100 JPY,59.43,
27 Jun 2025,1:00:00 PM,INR / 1 USD,85.5594,
27 Jun 2025,1:00:00 PM,INR / 1 GBP,117.553,
27 Jun 2025,1:00:00 PM,INR / 1 EUR,100.199,
27 Jun 2025,1:00:00 PM,INR / 100 JPY,59.3,
26 Jun 2025,1:00:00 PM,INR / 1 USD,85.7528,
26 Jun 2025,1:00:00 PM,INR / 1 GBP,117.508,
26 Jun 2025,1:00:00 PM,INR / 1 EUR,100.135,
26 Jun 2025,1:00:00 PM,INR / 100 JPY,59.33,
25 Jun 2025,1:00:00 PM,INR / 1 USD,85.8732,
25 Jun 2025,1:00:00 PM,INR / 1 GBP,117.01,
25 Jun 2025,1:00:00 PM,INR / 1 EUR,99.7646,
25 Jun 2025,1:00:00 PM,INR / 100 JPY,59.16,
24 Jun 2025,1:00:00 PM,INR / 1 USD,86.1043,
24 Jun 2025,1:00:00 PM,INR / 1 GBP,117.002,
24 Jun 2025,1:00:00 PM,INR / 1 EUR,100.031,
24 Jun 2025,1:00:00 PM,INR / 100 JPY,59.33,
23 Jun 2025,1:00:00 PM,INR / 1 USD,86.808,
23 Jun 2025,1:00:00 PM,INR / 1 GBP,116.645,
23 Jun 2025,1:00:00 PM,INR / 1 EUR,99.8969,
23 Jun 2025,1:00:00 PM,INR / 100 JPY,58.96,
20 Jun 2025,1:00:00 PM,INR / 1 USD,86.6133,
20 Jun 2025,1:00:00 PM,INR / 1 GBP,116.677,
20 Jun 2025,1:00:00 PM,INR / 1 EUR,99.756,
20 Jun 2025,1:00:00 PM,INR / 100 JPY,59.58,
19 Jun 2025,1:00:00 PM,INR / 1 USD,86.6994,
19 Jun 2025,1:00:00 PM,INR / 1 GBP,116.158,
19 Jun 2025,1:00:00 PM,INR / 1 EUR,99.339,
19 Jun 2025,1:00:00 PM,INR / 100 JPY,59.69,
18 Jun 2025,1:00:00 PM,INR / 1 USD,86.303,
18 Jun 2025,1:00:00 PM,INR / 1 GBP,116.176,
18 Jun 2025,1:00:00 PM,INR / 1 EUR,99.3394,
18 Jun 2025,1:00:00 PM,INR / 100 JPY,59.53,
17 Jun 2025,1:00:00 PM,INR / 1 USD,86.0978,
17 Jun 2025,1:00:00 PM,INR / 1 GBP,116.854,
17 Jun 2025,1:00:00 PM,INR / 1 EUR,99.5916,
17 Jun 2025,1:00:00 PM,INR / 100 JPY,59.47,
16 Jun 2025,1:00:00 PM,INR / 1 USD,86.0242,
16 Jun 2025,1:00:00 PM,INR / 1 GBP,116.753,
16 Jun 2025,1:00:00 PM,INR / 1 EUR,99.3958,
16 Jun 2025,1:00:00 PM,INR / 100 JPY,59.67,
13 Jun 2025,1:00:00 PM,INR / 1 USD,86.0979,
13 Jun 2025,1:00:00 PM,INR / 1 GBP,116.559,
13 Jun 2025,1:00:00 PM,INR / 1 EUR,99.3151,
13 Jun 2025,1:00:00 PM,INR / 100 JPY,59.99,
12 Jun 2025,1:00:00 PM,INR / 1 USD,85.5353,
12 Jun 2025,1:00:00 PM,INR / 1 GBP,116.009,
12 Jun 2025,1:00:00 PM,INR / 1 EUR,98.5475,
12 Jun 2025,1:00:00 PM,INR / 100 JPY,59.52,
11 Jun 2025,1:00:00 PM,INR / 1 USD,85.4542,
11 Jun 2025,1:00:00 PM,INR / 1 GBP,115.226,
11 Jun 2025,1:00:00 PM,INR / 1 EUR,97.5642,
11 Jun 2025,1:00:00 PM,INR / 100 JPY,58.89,
10 Jun 2025,1:00:00 PM,INR / 1 USD,85.5949,
10 Jun 2025,1:00:00 PM,INR / 1 GBP,115.615,
10 Jun 2025,1:00:00 PM,INR / 1 EUR,97.613,
10 Jun 2025,1:00:00 PM,INR / 100 JPY,59.24,
09 Jun 2025,1:00:00 PM,INR / 1 USD,85.4984,
09 Jun 2025,1:00:00 PM,INR / 1 GBP,115.93,
09 Jun 2025,1:00:00 PM,INR / 1 EUR,97.6625,
09 Jun 2025,1:00:00 PM,INR / 100 JPY,59.24,
06 Jun 2025,1:00:00 PM,INR / 1 USD,85.7883,
06 Jun 2025,1:00:00 PM,INR / 1 GBP,116.247,
06 Jun 2025,1:00:00 PM,INR / 1 EUR,98.1132,
06 Jun 2025,1:00:00 PM,INR / 100 JPY,59.55,
05 Jun 2025,1:00:00 PM,INR / 1 USD,85.773,
05 Jun 2025,1:00:00 PM,INR / 1 GBP,116.265,
05 Jun 2025,1:00:00 PM,INR / 1 EUR,97.8916,
05 Jun 2025,1:00:00 PM,INR / 100 JPY,59.93,
04 Jun 2025,1:00:00 PM,INR / 1 USD,85.9579,
04 Jun 2025,1:00:00 PM,INR / 1 GBP,116.135,
04 Jun 2025,1:00:00 PM,INR / 1 EUR,97.7066,
04 Jun 2025,1:00:00 PM,INR / 100 JPY,59.66,
03 Jun 2025,1:00:00 PM,INR / 1 USD,85.4576,
03 Jun 2025,1:00:00 PM,INR / 1 GBP,115.559,
03 Jun 2025,1:00:00 PM,INR / 1 EUR,97.5994,
03 Jun 2025,1:00:00 PM,INR / 100 JPY,59.74,
02 Jun 2025,1:00:00 PM,INR / 1 USD,85.4353,
02 Jun 2025,1:00:00 PM,INR / 1 GBP,115.596,
02 Jun 2025,1:00:00 PM,INR / 1 EUR,97.4156,
02 Jun 2025,1:00:00 PM,INR / 100 JPY,59.66,
30 May 2025,1:00:00 PM,INR / 1 USD,85.4778,
30 May 2025,1:00:00 PM,INR / 1 GBP,115.142,
30 May 2025,1:00:00 PM,INR / 1 EUR,96.9375,
30 May 2025,1:00:00 PM,INR / 100 JPY,59.36,
29 May 2025,1:00:00 PM,INR / 1 USD,85.4976,
29 May 2025,1:00:00 PM,INR / 1 GBP,114.941,
29 May 2025,1:00:00 PM,INR / 1 EUR,96.2595,
29 May 2025,1:00:00 PM,INR / 100 JPY,58.62,
28 May 2025,1:00:00 PM,INR / 1 USD,85.6873,
28 May 2025,1:00:00 PM,INR / 1 GBP,115.473,
28 May 2025,1:00:00 PM,INR / 1 EUR,96.9072,
28 May 2025,1:00:00 PM,INR / 100 JPY,59.37,
27 May 2025,1:00:00 PM,INR / 1 USD,85.322,
27 May 2025,1:00:00 PM,INR / 1 GBP,115.741,
27 May 2025,1:00:00 PM,INR / 1 EUR,97.1306,
27 May 2025,1:00:00 PM,INR / 100 JPY,59.59,
26 May 2025,1:00:00 PM,INR / 1 USD,84.9004,
26 May 2025,1:00:00 PM,INR / 1 GBP,115.368,
26 May 2025,1:00:00 PM,INR / 1 EUR,96.9093,
26 May 2025,1:00:00 PM,INR / 100 JPY,59.52,
23 May 2025,1:00:00 PM,INR / 1 USD,85.6821,
23 May 2025,1:00:00 PM,INR / 1 GBP,115.221,
23 May 2025,1:00:00 PM,INR / 1 EUR,96.9367,
23 May 2025,1:00:00 PM,INR / 100 JPY,59.71,
22 May 2025,1:00:00 PM,INR / 1 USD,85.6653,
22 May 2025,1:00:00 PM,INR / 1 GBP,115.004,
22 May 2025,1:00:00 PM,INR / 1 EUR,97.1205,
22 May 2025,1:00:00 PM,INR / 100 JPY,59.82,
21 May 2025,1:00:00 PM,INR / 1 USD,85.5546,
21 May 2025,1:00:00 PM,INR / 1 GBP,115.137,
21 May 2025,1:00:00 PM,INR / 1 EUR,97.0343,
21 May 2025,1:00:00 PM,INR / 100 JPY,59.6,
20 May 2025,1:00:00 PM,INR / 1 USD,85.4582,
